filename,sample_time,dataset,flare_rate_y,flare_rate_m,flare_rate_w,max_flare_72h,max_flare_48h,max_flare_24h,xrsb_max_in_1h,xrsb_max_in_2h,xrsb_max_in_3h,xrsb_max_in_4h,xrsb_max_in_5h,xrsb_max_in_6h,xrsb_max_in_7h,xrsb_max_in_8h,xrsb_max_in_9h,xrsb_max_in_10h,xrsb_max_in_11h,xrsb_max_in_12h,xrsb_max_in_24h,xrsb_max_in_36h,xrsb_max_in_48h
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2013-12-27 07:48:02.568000,HMI,0.18082191780821918,0.16666666666666666,0.42857142857142855,4.7e-06,2.2e-06,1.3e-06,8.9683004e-07,2.5415125e-06,2.5415125e-06,2.831309e-06,6.410472e-06,6.410472e-06,6.410472e-06,6.410472e-06,6.410472e-06,6.410472e-06,6.410472e-06,6.410472e-06,6.410472e-06,1.3457708e-05,1.3457708e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2013-12-28 07:48:02.567000,HMI,0.18082191780821918,0.16666666666666666,0.2857142857142857,4.4e-06,4.4e-06,4.4e-06,1.1602189e-06,1.9957342e-06,1.9957342e-06,1.9957342e-06,4.347966e-06,4.347966e-06,4.347966e-06,4.347966e-06,4.347966e-06,4.347966e-06,1.3457708e-05,1.3457708e-05,1.3457708e-05,4.621957e-05,4.621957e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2013-12-29 07:48:02.568000,HMI,0.18082191780821918,0.16666666666666666,0.2857142857142857,9.3e-06,9.3e-06,9.3e-06,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05,4.621957e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2013-12-30 07:48:02.568000,HMI,0.18356164383561643,0.2,0.2857142857142857,3.1e-05,3.1e-05,3.1e-05,1.4800005e-06,1.4800005e-06,1.4800005e-06,1.4800005e-06,1.4800005e-06,1.4800005e-06,1.4800005e-06,3.2902803e-06,3.4709335e-06,3.4709335e-06,3.4709335e-06,3.4709335e-06,8.022915e-06,1.2704809e-05,9.300072e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2013-12-31 07:48:02.582000,HMI,0.18356164383561643,0.2,0.14285714285714285,3.1e-05,3.1e-05,5.6e-06,2.3681448e-06,2.3681448e-06,2.7896638e-06,1.2667174e-05,1.2704809e-05,1.2704809e-05,1.2704809e-05,1.2704809e-05,1.2704809e-05,1.2704809e-05,1.2704809e-05,1.2704809e-05,9.300072e-05,0.00014374872,0.00014374872
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-01 07:48:02.568000,HMI,0.1863013698630137,0.23333333333333334,0.2857142857142857,6.4e-05,6.4e-05,6.4e-05,1.8261286e-06,3.1659602e-06,3.1659602e-06,3.395538e-06,3.395538e-06,3.395538e-06,4.167073e-06,9.33258e-06,9.37022e-06,9.37022e-06,9.802876e-05,0.00014374872,0.00014374872,0.00014374872,0.00014374872
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-02 07:48:02.568000,HMI,0.1917808219178082,0.3,0.5714285714285714,9.9e-05,9.9e-05,9.9e-05,7.3905157e-06,7.3905157e-06,7.3905157e-06,1.2636932e-05,1.3720852e-05,1.3720852e-05,1.3720852e-05,1.3720852e-05,1.3720852e-05,1.3720852e-05,1.3720852e-05,1.3720852e-05,1.7589811e-05,1.7589811e-05,1.7589811e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-03 07:48:02.568000,HMI,0.1917808219178082,0.3,0.5714285714285714,9.9e-05,9.9e-05,1.2e-05,5.3035533e-06,5.3035533e-06,8.527054e-06,8.527054e-06,1.118414e-05,1.4932658e-05,1.4932658e-05,1.4932658e-05,1.4932658e-05,1.4932658e-05,1.4932658e-05,1.4932658e-05,1.6663911e-05,5.8164816e-05,5.8164816e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-04 07:48:02.568000,HMI,0.19452054794520549,0.3333333333333333,0.7142857142857143,9.9e-05,1.2e-05,1.1e-05,4.866949e-06,4.866949e-06,1.9193008e-05,1.9193008e-05,1.9193008e-05,1.9193008e-05,1.9193008e-05,1.9193008e-05,1.9193008e-05,1.9193008e-05,1.9193008e-05,5.8164816e-05,5.8164816e-05,5.8164816e-05,5.8164816e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-05 07:48:02.567000,HMI,0.19726027397260273,0.36666666666666664,0.8571428571428571,4e-05,4e-05,4e-05,4.5997076e-06,4.5997076e-06,4.938428e-06,4.938428e-06,4.938428e-06,4.938428e-06,4.938428e-06,9.497998e-06,9.497998e-06,9.497998e-06,9.497998e-06,9.497998e-06,1.0371122e-05,1.0371122e-05,1.6573464e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-06 07:48:02.567000,HMI,0.19452054794520549,0.3333333333333333,0.7142857142857143,4e-05,4e-05,7.1e-06,2.8157433e-06,3.741582e-06,5.0738877e-06,5.0738877e-06,5.0738877e-06,5.0738877e-06,5.0738877e-06,5.0738877e-06,5.0738877e-06,5.0738877e-06,5.0738877e-06,5.0738877e-06,1.6573464e-05,0.0001793971,0.0001793971
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-07 07:48:02.567000,HMI,0.19726027397260273,0.36666666666666664,0.8571428571428571,4e-05,1e-05,1e-05,3.2711066e-06,3.2711066e-06,0.00010483306,0.00010483306,0.00010483306,0.00010483306,0.00010483306,0.00010483306,0.00010483306,0.00010483306,0.0001793971,0.0001793971,0.0001793971,0.0001793971,0.0001793971
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-08 07:48:02.568000,HMI,0.2,0.4,0.8571428571428571,0.00012,0.00012,0.00012,2.0403886e-06,2.0403886e-06,2.770522e-06,2.770522e-06,8.865639e-06,8.865639e-06,8.865639e-06,8.865639e-06,8.865639e-06,8.865639e-06,8.865639e-06,8.865639e-06,8.865639e-06,8.865639e-06,8.865639e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-09 07:48:02.567000,HMI,0.2,0.4,0.7142857142857143,0.00012,0.00012,6.1e-06,1.3967884e-06,1.3967884e-06,1.3967884e-06,1.6263663e-06,1.8145464e-06,1.8634717e-06,1.8634717e-06,1.8634717e-06,1.8634717e-06,1.8634717e-06,1.8634717e-06,1.8634717e-06,1.9500114e-06,2.0290465e-06,2.0290465e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-10 07:48:02.568000,HMI,0.2,0.4,0.5714285714285714,0.00012,6.1e-06,1.4e-06,1.9274312e-06,1.9274312e-06,1.9274312e-06,1.9274312e-06,1.9274312e-06,1.9274312e-06,1.9274312e-06,1.9274312e-06,1.9274312e-06,1.9274312e-06,1.9274312e-06,2.0290465e-06,2.0290465e-06,9.384964e-06,9.384964e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-11 07:48:02.582000,HMI,0.2,0.4,0.42857142857142855,6.1e-06,1.4e-06,1.4e-06,6.537821e-06,6.537821e-06,6.537821e-06,6.537821e-06,6.537821e-06,9.384964e-06,9.384964e-06,9.384964e-06,9.384964e-06,9.384964e-06,9.384964e-06,9.384964e-06,9.384964e-06,9.384964e-06,9.384964e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-12 07:48:02.590000,HMI,0.19726027397260273,0.4,0.2857142857142857,6.5e-06,6.5e-06,6.5e-06,1.4457138e-06,1.4457138e-06,1.4457138e-06,1.4457138e-06,1.4457138e-06,1.4833502e-06,1.4833502e-06,1.4833502e-06,1.4833502e-06,1.4833502e-06,1.4833502e-06,1.4833502e-06,1.8822994e-06,2.5973773e-06,2.0028378e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-13 07:48:02.574000,HMI,0.19726027397260273,0.4,0.2857142857142857,6.5e-06,6.5e-06,1.3e-06,1.1107667e-06,1.5322863e-06,1.5322863e-06,1.5322863e-06,1.5322863e-06,1.5322863e-06,1.5322863e-06,1.6301402e-06,2.5973773e-06,2.5973773e-06,2.5973773e-06,2.5973773e-06,2.0028378e-05,2.0028378e-05,2.0028378e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-14 07:48:02.568000,HMI,0.19726027397260273,0.43333333333333335,0.42857142857142855,1.3e-05,1.3e-05,1.3e-05,1.7392946e-06,1.7392946e-06,1.7392946e-06,1.8634921e-06,2.7592232e-06,2.7592232e-06,2.7592232e-06,2.7592232e-06,4.8442434e-06,4.8442434e-06,4.8442434e-06,4.8442434e-06,4.8442434e-06,4.8442434e-06,4.8442434e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-15 07:48:02.567000,HMI,0.19726027397260273,0.43333333333333335,0.14285714285714285,1.3e-05,1.3e-05,3.2e-06,1.2312219e-06,1.2312219e-06,1.2312219e-06,1.2312219e-06,1.2312219e-06,1.2312219e-06,1.2312219e-06,1.2312219e-06,1.2312219e-06,1.2312219e-06,1.2312219e-06,1.2312219e-06,1.5812459e-06,4.042623e-06,8.963497e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-16 07:48:02.568000,HMI,0.19726027397260273,0.43333333333333335,0.14285714285714285,1.3e-05,3.2e-06,1.1e-06,7.7207596e-07,8.849835e-07,1.2161781e-06,1.2161781e-06,1.2161781e-06,1.3704847e-06,1.4194111e-06,4.042623e-06,4.042623e-06,4.042623e-06,4.042623e-06,4.042623e-06,8.963497e-06,1.3412054e-05,1.3412054e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-17 07:48:02.568000,HMI,0.19726027397260273,0.43333333333333335,0.14285714285714285,6.2e-06,6.2e-06,6.2e-06,3.124325e-06,8.609738e-06,8.609738e-06,8.609738e-06,8.609738e-06,8.609738e-06,1.0438834e-05,1.0438834e-05,1.3412054e-05,1.3412054e-05,1.3412054e-05,1.3412054e-05,1.3412054e-05,1.3412054e-05,1.3412054e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-18 07:48:02.568000,HMI,0.19726027397260273,0.43333333333333335,0.14285714285714285,8.9e-06,8.9e-06,8.9e-06,1.6377413e-06,1.6377413e-06,7.0158885e-06,7.0158885e-06,8.903322e-06,8.903322e-06,8.903322e-06,8.903322e-06,8.903322e-06,8.903322e-06,8.903322e-06,8.903322e-06,8.903322e-06,8.903322e-06,8.903322e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-19 07:48:02.568000,HMI,0.19726027397260273,0.4,0.14285714285714285,8.9e-06,8.9e-06,6e-06,1.073233e-06,1.073233e-06,1.073233e-06,1.073233e-06,1.073233e-06,1.073233e-06,1.073233e-06,1.073233e-06,1.073233e-06,1.073233e-06,1.073233e-06,1.073233e-06,4.8744737e-06,4.8744737e-06,5.19814e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-20 07:48:02.567000,HMI,0.19726027397260273,0.36666666666666664,0.14285714285714285,8.9e-06,6e-06,3.4e-06,6.667963e-07,7.4959456e-07,7.797038e-07,1.1410067e-06,1.1673515e-06,1.2200419e-06,1.2200419e-06,1.3894022e-06,1.3894022e-06,1.3894022e-06,1.8372682e-06,1.8372682e-06,5.19814e-06,5.19814e-06,5.19814e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-21 07:48:02.568000,HMI,0.19726027397260273,0.36666666666666664,0.0,6e-06,3.6e-06,3.6e-06,1.009311e-06,1.009311e-06,1.009311e-06,1.009311e-06,1.009311e-06,1.3179235e-06,1.336742e-06,1.336742e-06,1.336742e-06,2.0179489e-06,2.0179489e-06,2.0179489e-06,2.0179489e-06,2.0179489e-06,2.0179489e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-22 07:48:02.568000,HMI,0.19726027397260273,0.3333333333333333,0.0,3.6e-06,3.6e-06,2.9e-06,1.0394481e-06,1.0394481e-06,1.1335371e-06,1.1335371e-06,1.1335371e-06,1.1335371e-06,1.1335371e-06,1.1335371e-06,1.1335371e-06,1.1373007e-06,1.1373007e-06,1.8185075e-06,1.8185075e-06,1.8185075e-06,1.8185075e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-23 07:48:02.574000,HMI,0.19726027397260273,0.3,0.0,3.6e-06,2.9e-06,1.3e-06,5.916114e-07,5.916114e-07,5.9537524e-07,6.3301087e-07,6.781735e-07,6.781735e-07,6.781735e-07,8.437712e-07,8.437712e-07,8.437712e-07,8.437712e-07,8.437712e-07,8.437712e-07,1.2690881e-06,2.1158935e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-24 07:48:02.568000,HMI,0.19726027397260273,0.3,0.0,2.9e-06,1.3e-06,0,7.120789e-07,7.120789e-07,1.2690881e-06,1.2690881e-06,1.2690881e-06,1.2690881e-06,1.2690881e-06,1.2690881e-06,1.2690881e-06,1.2690881e-06,1.2690881e-06,1.2690881e-06,2.1158935e-06,2.1158935e-06,4.5472784e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-25 07:48:02.568000,HMI,0.19726027397260273,0.3,0.0,1.5e-06,1.5e-06,1.5e-06,6.700166e-07,6.700166e-07,6.755575e-07,6.755575e-07,6.755575e-07,9.914006e-07,9.914006e-07,9.914006e-07,9.914006e-07,9.914006e-07,9.914006e-07,9.914006e-07,4.5472784e-06,8.933726e-06,1.6182421e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-26 07:48:02.567000,HMI,0.19726027397260273,0.3,0.0,3.2e-06,3.2e-06,3.2e-06,2.2138593e-06,2.2138593e-06,8.933726e-06,8.933726e-06,8.933726e-06,8.933726e-06,8.933726e-06,8.933726e-06,8.933726e-06,8.933726e-06,8.933726e-06,8.933726e-06,1.6182421e-05,1.6182421e-05,7.4213014e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-27 07:48:02.582000,HMI,0.2,0.3333333333333333,0.14285714285714285,1.1e-05,1.1e-05,1.1e-05,8.6402115e-06,8.6402115e-06,8.6402115e-06,8.6402115e-06,8.6402115e-06,8.6402115e-06,8.6402115e-06,8.6402115e-06,8.6402115e-06,8.6402115e-06,8.6402115e-06,1.1515584e-05,7.4213014e-05,7.4213014e-05,7.4213014e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-28 07:48:02.567000,HMI,0.20273972602739726,0.36666666666666664,0.2857142857142857,4.9e-05,4.9e-05,4.9e-05,2.1763226e-06,2.695698e-06,3.5839018e-06,2.1090165e-05,2.1090165e-05,2.1090165e-05,2.1090165e-05,5.9249094e-05,5.9249094e-05,5.9249094e-05,5.9249094e-05,7.060004e-05,7.060004e-05,7.060004e-05,7.060004e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-29 07:48:02.568000,HMI,0.20273972602739726,0.3333333333333333,0.2857142857142857,4.9e-05,4.9e-05,4.9e-05,2.8839304e-06,3.1661966e-06,3.1661966e-06,3.1661966e-06,3.5011553e-06,3.5011553e-06,7.9402935e-06,1.0040365e-05,1.0040365e-05,1.0040365e-05,1.0040365e-05,1.0040365e-05,3.1842832e-05,9.5921496e-05,9.5921496e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-30 07:48:02.568000,HMI,0.2054794520547945,0.36666666666666664,0.42857142857142855,4.9e-05,4.9e-05,2.1e-05,1.6747112e-05,1.6747112e-05,1.6747112e-05,1.6747112e-05,1.6747112e-05,1.6747112e-05,1.6747112e-05,1.6747112e-05,9.5921496e-05,9.5921496e-05,9.5921496e-05,9.5921496e-05,9.5921496e-05,9.5921496e-05,9.5921496e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-01-31 07:48:02.590000,HMI,0.2054794520547945,0.3333333333333333,0.42857142857142855,6.6e-05,6.6e-05,6.6e-05,2.8464044e-06,2.8464044e-06,3.0496371e-06,3.4598688e-06,3.4598688e-06,3.4598688e-06,3.4598688e-06,1.6762233e-05,1.6762233e-05,1.6762233e-05,1.6762233e-05,1.6762233e-05,4.4082102e-05,4.4082102e-05,4.4082102e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-01 07:48:02.567000,HMI,0.21095890410958903,0.36666666666666664,0.7142857142857143,6.6e-05,6.6e-05,3e-05,1.4602021e-05,1.4602021e-05,1.4602021e-05,1.4602021e-05,1.4602021e-05,1.4602021e-05,1.4602021e-05,1.4602021e-05,1.4602021e-05,1.4602021e-05,1.4602021e-05,1.4602021e-05,3.9084178e-05,6.478939e-05,6.478939e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-02 07:48:02.567000,HMI,0.2136986301369863,0.36666666666666664,0.8571428571428571,6.6e-05,3e-05,2.6e-05,3.268608e-05,6.478939e-05,6.478939e-05,6.478939e-05,6.478939e-05,6.478939e-05,6.478939e-05,6.478939e-05,6.478939e-05,6.478939e-05,6.478939e-05,6.478939e-05,6.478939e-05,6.478939e-05,7.523724e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-03 07:48:02.567000,HMI,0.2136986301369863,0.3333333333333333,0.8571428571428571,4.4e-05,4.4e-05,4.4e-05,1.290858e-05,1.290858e-05,1.290858e-05,1.290858e-05,1.290858e-05,1.290858e-05,1.290858e-05,1.290858e-05,1.290858e-05,1.290858e-05,1.290858e-05,1.290858e-05,7.523724e-05,7.523724e-05,7.523724e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-04 07:48:02.568000,HMI,0.21643835616438356,0.3333333333333333,0.8571428571428571,5.2e-05,5.2e-05,5.2e-05,5.349515e-06,2.038313e-05,2.091002e-05,2.091002e-05,2.091002e-05,2.091002e-05,2.091002e-05,2.091002e-05,2.3352575e-05,2.3352575e-05,2.3352575e-05,2.3352575e-05,2.3352575e-05,2.3352575e-05,2.3352575e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-05 07:48:02.567000,HMI,0.21643835616438356,0.3333333333333333,0.7142857142857143,5.2e-05,5.2e-05,1.5e-05,5.2216387e-06,5.263035e-06,6.3206007e-06,6.3206007e-06,6.3206007e-06,7.5192984e-06,7.5192984e-06,7.5192984e-06,1.8704657e-05,1.8704657e-05,1.8704657e-05,1.8704657e-05,1.8704657e-05,1.8704657e-05,2.975091e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-06 07:48:02.567000,HMI,0.2191780821917808,0.36666666666666664,0.8571428571428571,5.2e-05,1.5e-05,1.3e-05,2.9296996e-06,2.9296996e-06,2.9296996e-06,2.9296996e-06,4.453947e-06,4.453947e-06,5.8991654e-06,5.8991654e-06,5.8991654e-06,5.8991654e-06,5.8991654e-06,5.8991654e-06,2.975091e-05,3.3454282e-05,3.3454282e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-07 07:48:02.568000,HMI,0.22465753424657534,0.36666666666666664,1.0,2e-05,2e-05,2e-05,3.9120796e-06,3.9120796e-06,3.3454282e-05,3.3454282e-05,3.3454282e-05,3.3454282e-05,3.3454282e-05,3.3454282e-05,3.3454282e-05,3.3454282e-05,3.3454282e-05,3.3454282e-05,3.3454282e-05,3.3454282e-05,3.3454282e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-08 07:48:02.568000,HMI,0.22465753424657534,0.36666666666666664,0.7142857142857143,2e-05,2e-05,1.9e-05,1.5659692e-06,1.931681e-06,1.931681e-06,1.9427625e-06,5.101186e-06,5.101186e-06,5.101186e-06,5.101186e-06,5.101186e-06,5.101186e-06,1.4435171e-05,1.4435171e-05,1.4435171e-05,1.5347901e-05,1.5347901e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-09 07:48:02.568000,HMI,0.22465753424657534,0.36666666666666664,0.7142857142857143,2e-05,1.9e-05,8.6e-06,1.812195e-06,1.8197218e-06,2.267588e-06,2.267588e-06,3.2498815e-06,3.2498815e-06,3.2498815e-06,4.4429335e-06,1.5347901e-05,1.5347901e-05,1.5347901e-05,1.5347901e-05,1.5347901e-05,1.5347901e-05,2.5551131e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-10 07:48:02.567000,HMI,0.2273972602739726,0.4,0.7142857142857143,1.9e-05,1e-05,1e-05,2.561242e-06,2.561242e-06,2.561242e-06,2.7042563e-06,2.8773834e-06,3.0053448e-06,3.0053448e-06,3.0053448e-06,3.0053448e-06,3.671497e-06,3.671497e-06,3.671497e-06,2.5551131e-05,2.6589885e-05,5.4402826e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-11 07:48:02.582000,HMI,0.23013698630136986,0.43333333333333335,0.8571428571428571,1.7e-05,1.7e-05,1.7e-05,2.4935916e-06,2.84737e-06,2.84737e-06,5.779197e-06,5.779197e-06,1.0455443e-05,1.212646e-05,1.212646e-05,2.531028e-05,2.6589885e-05,2.6589885e-05,2.6589885e-05,5.4402826e-05,5.4402826e-05,5.4402826e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-12 07:48:02.567000,HMI,0.2328767123287671,0.4666666666666667,0.8571428571428571,3.7e-05,3.7e-05,3.7e-05,1.1614718e-05,1.1614718e-05,1.1614718e-05,1.1614718e-05,1.1614718e-05,1.1614718e-05,1.1614718e-05,1.1614718e-05,3.094069e-05,3.094069e-05,3.094069e-05,3.094069e-05,3.094069e-05,3.094069e-05,3.3575387e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-13 07:48:02.568000,HMI,0.2356164383561644,0.4666666666666667,0.8571428571428571,3.7e-05,3.7e-05,2.1e-05,1.5084824e-05,1.5084824e-05,1.5084824e-05,1.5084824e-05,1.5084824e-05,1.5084824e-05,1.5084824e-05,1.5084824e-05,2.0910848e-05,2.0910848e-05,2.0910848e-05,2.0910848e-05,3.3575387e-05,3.3575387e-05,3.3575387e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-14 07:48:02.567000,HMI,0.23835616438356164,0.5,0.8571428571428571,3.7e-05,2.3e-05,2.3e-05,2.599263e-06,3.1675631e-06,1.0485839e-05,1.0485839e-05,2.3157809e-05,2.3157809e-05,2.3157809e-05,2.3157809e-05,2.3157809e-05,2.3157809e-05,2.3157809e-05,2.3157809e-05,2.3157809e-05,2.3157809e-05,2.3157809e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-15 07:48:02.568000,HMI,0.23835616438356164,0.5,0.7142857142857143,2.3e-05,2.3e-05,1.6e-05,1.8316225e-06,1.8316225e-06,1.8316225e-06,1.8316225e-06,1.8316225e-06,1.8316225e-06,1.9257113e-06,1.9257113e-06,1.9257113e-06,1.9257113e-06,1.9257113e-06,1.9257113e-06,4.413562e-06,1.7584192e-05,1.7584192e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-16 07:48:02.568000,HMI,0.23835616438356164,0.5,0.7142857142857143,2.3e-05,1.6e-05,2.3e-06,1.5381911e-06,1.7584192e-05,1.7584192e-05,1.7584192e-05,1.7584192e-05,1.7584192e-05,1.7584192e-05,1.7584192e-05,1.7584192e-05,1.7584192e-05,1.7584192e-05,1.7584192e-05,1.7584192e-05,1.7584192e-05,1.7584192e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-17 07:48:02.568000,HMI,0.2410958904109589,0.5333333333333333,0.7142857142857143,1.6e-05,1.1e-05,1.1e-05,2.881914e-06,2.881914e-06,2.881914e-06,2.881914e-06,2.881914e-06,2.881914e-06,2.9647151e-06,3.7964621e-06,3.7964621e-06,3.7964621e-06,3.7964621e-06,3.7964621e-06,6.811218e-06,6.811218e-06,6.811218e-06
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-18 07:48:02.568000,HMI,0.23835616438356164,0.5333333333333333,0.7142857142857143,1.1e-05,1.1e-05,4.7e-06,1.4104844e-06,1.6664077e-06,4.7977005e-06,4.7977005e-06,4.7977005e-06,4.7977005e-06,4.7977005e-06,4.7977005e-06,4.7977005e-06,4.7977005e-06,4.7977005e-06,4.7977005e-06,4.7977005e-06,4.7977005e-06,2.8758768e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-19 07:48:02.568000,HMI,0.23835616438356164,0.5333333333333333,0.5714285714285714,1.1e-05,4.7e-06,3.3e-06,1.2224327e-06,1.4444842e-06,3.6800488e-06,3.6800488e-06,3.6800488e-06,3.6800488e-06,3.6800488e-06,3.6800488e-06,3.6800488e-06,3.6800488e-06,3.6800488e-06,3.6800488e-06,2.8758768e-05,4.4219534e-05,4.4219534e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-20 07:48:02.568000,HMI,0.23835616438356164,0.5333333333333333,0.42857142857142855,4.7e-06,4.6e-06,4.6e-06,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05,4.4219534e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-21 07:48:02.568000,HMI,0.2410958904109589,0.5666666666666667,0.42857142857142855,3e-05,3e-05,3e-05,1.2640915e-06,1.3393629e-06,1.3393629e-06,2.7017782e-06,2.7017782e-06,2.7017782e-06,2.7017782e-06,2.7017782e-06,2.7017782e-06,2.7017782e-06,2.7017782e-06,2.7017782e-06,2.7017782e-06,1.0787974e-05,1.6192624e-05
/d0/euv/aia/preprocessed/aia_hmi_stacks_2010_2023_1d_full.zarr/,2014-02-22 07:48:02.582000,HMI,0.2410958904109589,0.5666666666666667,0.2857142857142857,3e-05,3e-05,1.9e-06,1.2454258e-06,2.4874062e-06,2.4874062e-06,2.4874062e-06,2.4874062e-06,2.4874062e-06,2.4874062e-06,1.0660011e-05,1.0787974e-05,1.0787974e-05,1.0787974e-05,1.0787974e-05,1.6192624e-05,1.6192624e-05,1.6192624e-05
